company_id,industry
16164685,Information Technology
62571,Business and Management
5578,Banking and Finance
83495842,Human Resource
49122753,Business and Management
7962985,Information Technology
65587,Information Technology
5742,Business and Management
26647085,Information Technology
57888,Business and Management
9223,Information Technology
166068,Education
14069,Information Technology
51586146,Human Resource
17926613,Information Technology
3607492,Banking and Finance
18827874,Banking and Finance
521134,Information Technology
40369,Healthcare
133357,Human Resource
51671407,Banking and Finance
79108324,Banking and Finance
28649902,Information Technology
54799,Human Resource
18380110,Human Resource
58289235,Information Technology
34758901,Business and Management
225056,Human Resource
41771,Human Resource
6392689,Healthcare
6137,Information Technology
40735283,Business and Management
1072536,Healthcare
70253,Education
74064331,Healthcare
69094979,Human Resource
79091671,Business and Management
1842410,Information Technology
40655773,Business and Management
20282677,Information Technology
65010286,Banking and Finance
18124161,Business and Management
17880405,Human Resource
6504,Healthcare
47662244,Information Technology
14510422,Information Technology
91323859,Healthcare
71303127,Human Resource
1933181,Business and Management
822239,Human Resource
662026,Information Technology
65401684,Healthcare
8034,Healthcare
78378963,Human Resource
53868,Healthcare
754041,Business and Management
3340388,Banking and Finance
166124,Human Resource
3596579,Information Technology
46318,Education
479939,Human Resource
2529188,Healthcare
2999998,Human Resource
55170,Human Resource
64638177,Healthcare
1332329,Human Resource
45346,Human Resource
3638332,Human Resource
28463995,Education
81527214,Healthcare
493046,Education
416904,Human Resource
6402014,Business and Management
352217,Information Technology
5055637,Business and Management
2073870,Information Technology
96601425,Business and Management
98224501,Banking and Finance
2240218,Human Resource
3263648,Human Resource
5719434,Information Technology
782367,Healthcare
144455,Human Resource
3150784,Human Resource
18346404,Human Resource
81490111,Human Resource
33307792,Information Technology
74347068,Human Resource
8230919,Business and Management
9848517,Information Technology
3009879,Business and Management
66260937,Human Resource
14541,Business and Management
1207327,Human Resource
77610,Information Technology
37528935,Healthcare
18425407,Human Resource
134993,Engineering and Manufacturing
65588154,Human Resource
9211,Healthcare
27494,Human Resource
1028988,Information Technology
74698256,Business and Management
1121961,Information Technology
70041103,Business and Management
91610647,Healthcare
27138826,Healthcare
31805,Healthcare
2401255,Human Resource
2275433,Information Technology
78701221,Education
18945668,Information Technology
15285,Business and Management
20280833,Healthcare
2372885,Engineering and Manufacturing
18679009,Human Resource
63527929,Healthcare
3048445,Banking and Finance
136188,Information Technology
13332717,Information Technology
2824640,Human Resource
2445968,Engineering and Manufacturing
1076320,Information Technology
37524,Human Resource
10799820,Human Resource
6575960,Human Resource
162969,Education
42839253,Engineering and Manufacturing
165757,Human Resource
9488625,Human Resource
345564,Information Technology
57487,Human Resource
1512,Business and Management
3018149,Information Technology
42481,Banking and Finance
226965,Human Resource
602101,Human Resource
493341,Information Technology
43251468,Business and Management
708782,Information Technology
68657486,Human Resource
89989306,Business and Management
34683141,Business and Management
683310,Engineering and Manufacturing
23383,Engineering and Manufacturing
165207,Information Technology
9286450,Healthcare
58213,Business and Management
162750,Banking and Finance
937112,Business and Management
1792,Education
74604,Human Resource
7795,Business and Management
3743,Banking and Finance
4826,Banking and Finance
15165083,Healthcare
4307,Banking and Finance
66938931,Healthcare
35224,Human Resource
2545750,Healthcare
78124,Banking and Finance
22309011,Healthcare
13242203,Information Technology
68360,Business and Management
290727,Information Technology
30876,Banking and Finance
2872912,Human Resource
17954837,Information Technology
9759,Healthcare
7789,Business and Management
2699082,Human Resource
2296178,Information Technology
3392,Engineering and Manufacturing
18282263,Business and Management
491205,Information Technology
167700,Information Technology
3634748,Human Resource
733622,Business and Management
905785,Healthcare
352558,Banking and Finance
314350,Information Technology
797901,Business and Management
10007,Engineering and Manufacturing
5843,Business and Management
17876829,Healthcare
54844,Human Resource
76749026,Business and Management
106383,Information Technology
102046,Banking and Finance
2578499,Engineering and Manufacturing
92537629,Banking and Finance
67539665,Information Technology
18358181,Information Technology
16183163,Human Resource
31649,Business and Management
18162919,Information Technology
28597931,Human Resource
91414637,Human Resource
18725117,Information Technology
63274,Healthcare
136115,Business and Management
2271,Business and Management
29215687,Healthcare
1109157,Healthcare
3848,Information Technology
938659,Engineering and Manufacturing
5000890,Human Resource
11660,Business and Management
22456,Human Resource
2203697,Human Resource
33619,Banking and Finance
71496,Banking and Finance
34218096,Banking and Finance
34484,Information Technology
2499560,Information Technology
18120202,Banking and Finance
1066442,Information Technology
11921,Healthcare
36092044,Banking and Finance
997733,Human Resource
167379,Information Technology
75644472,Healthcare
45170,Business and Management
8667,Banking and Finance
611987,Healthcare
79383729,Banking and Finance
19086748,Human Resource
136253,Human Resource
3220813,Healthcare
259718,Human Resource
99360,Healthcare
13051794,Banking and Finance
21425,Engineering and Manufacturing
164035,Healthcare
3084,Education
80695222,Human Resource
3591263,Banking and Finance
2751,Information Technology
15090581,Human Resource
27193097,Human Resource
65647,Human Resource
261933,Information Technology
9361151,Human Resource
27383,Information Technology
1464,Information Technology
1060,Information Technology
1124131,Information Technology
3500602,Banking and Finance
166967,Engineering and Manufacturing
3348019,Healthcare
157303,Banking and Finance
1025,Information Technology
10279761,Engineering and Manufacturing
164207,Healthcare
482272,Information Technology
1861293,Information Technology
52112,Healthcare
86475,Engineering and Manufacturing
20760,Education
37404866,Engineering and Manufacturing
763137,Human Resource
164182,Information Technology
22310425,Banking and Finance
1103,Information Technology
9472599,Human Resource
65911044,Banking and Finance
407656,Healthcare
128505,Healthcare
1095818,Information Technology
894640,Human Resource
72593,Information Technology
